iShares Russell 2000 ETF
Fund Holdings as of,"Oct 21, 2025"
Inception Date,"May 22, 2000"
Shares Outstanding,"279,700,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"SKYH","SKY HARBOUR GROUP CORP CLASS A","Industrials","Equity","4,812,288.64","0.01","4,812,288.64","472,256.00","10.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ELDN","ELEDON PHARMACEUTICALS INC","Health Care","Equity","4,813,366.12","0.01","4,813,366.12","1,379,188.00","3.49","United States","NASDAQ","USD","1.00","USD","-"
"JRVR","JAMES RIVER GROUP HOLDINGS LTD","Financials","Equity","4,803,776.72","0.01","4,803,776.72","896,227.00","5.36","United States","NASDAQ","USD","1.00","USD","-"
"RLGT","RADIANT LOGISTIC INC","Industrials","Equity","4,799,108.16","0.01","4,799,108.16","795,872.00","6.03","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"INGN","INOGEN INC","Health Care","Equity","4,799,583.78","0.01","4,799,583.78","565,322.00","8.49","United States","NASDAQ","USD","1.00","USD","-"
"LPRO","OPEN LENDING CORP","Financials","Equity","4,759,663.68","0.01","4,759,663.68","2,531,736.00","1.88","United States","NASDAQ","USD","1.00","USD","-"
"ATLO","AMES NATIONAL CORP","Financials","Equity","4,754,344.00","0.01","4,754,344.00","232,600.00","20.44","United States","NASDAQ","USD","1.00","USD","-"
"PKOH","PARK OHIO HOLDINGS CORP","Industrials","Equity","4,731,363.00","0.01","4,731,363.00","228,900.00","20.67","United States","NASDAQ","USD","1.00","USD","-"
"SMC","SUMMIT MIDSTREAM CORP","Energy","Equity","4,724,739.10","0.01","4,724,739.10","222,655.00","21.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PVBC","PROVIDENT BANCORP INC","Financials","Equity","4,713,985.57","0.01","4,713,985.57","374,423.00","12.59","United States","NASDAQ","USD","1.00","USD","-"
"FENC","FENNEC PHARMACEUTICALS INC","Health Care","Equity","4,692,075.04","0.01","4,692,075.04","538,082.00","8.72","Canada","NASDAQ","USD","1.00","USD","-"
"SLS","SELLAS LIFE SCIENCES GROUP INC","Health Care","Equity","4,678,753.19","0.01","4,678,753.19","2,449,609.00","1.91","United States","NASDAQ","USD","1.00","USD","-"
"CFFI","C AND F FINANCIAL CORP","Financials","Equity","4,672,803.00","0.01","4,672,803.00","67,380.00","69.35","United States","NASDAQ","USD","1.00","USD","-"
"KLC","KINDERCARE LEARNING COMPANIES INC","Consumer Discretionary","Equity","4,633,340.80","0.01","4,633,340.80","785,312.00","5.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LEGH","LEGACY HOUSING CORP","Consumer Discretionary","Equity","4,624,248.20","0.01","4,624,248.20","190,220.00","24.31","United States","NASDAQ","USD","1.00","USD","-"
"JCAP","JEFFERSON CAPITAL INC","Financials","Equity","4,626,427.63","0.01","4,626,427.63","253,781.00","18.23","United States","NASDAQ","USD","1.00","USD","-"
"FVCB","FVCBANKCORP INC","Financials","Equity","4,621,309.92","0.01","4,621,309.92","377,558.00","12.24","United States","NASDAQ","USD","1.00","USD","-"
"LCNB","LCNB CORP","Financials","Equity","4,597,628.17","0.01","4,597,628.17","312,445.00","14.72","United States","NASDAQ","USD","1.00","USD","-"
"FUNC","FIRST UNITED CORP","Financials","Equity","4,591,473.78","0.01","4,591,473.78","124,161.00","36.98","United States","NASDAQ","USD","1.00","USD","-"
"XPOF","XPONENTIAL FITNESS INC CLASS A","Consumer Discretionary","Equity","4,581,013.32","0.01","4,581,013.32","652,566.00","7.02","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CTGO","CONTANGO ORE INC","Materials","Equity","4,585,176.42","0.01","4,585,176.42","199,529.00","22.98","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"DOUG","DOUGLAS ELLIMAN INC","Real Estate","Equity","4,569,866.40","0.01","4,569,866.40","1,799,160.00","2.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JAKK","JAKKS PACIFIC INC","Consumer Discretionary","Equity","4,547,267.67","0.01","4,547,267.67","230,943.00","19.69","United States","NASDAQ","USD","1.00","USD","-"
"ALCO","ALICO INC","Consumer Staples","Equity","4,548,887.88","0.01","4,548,887.88","129,894.00","35.02","United States","NASDAQ","USD","1.00","USD","-"
"NWFL","NORWOOD FINANCIAL CORP","Financials","Equity","4,549,850.13","0.01","4,549,850.13","183,981.00","24.73","United States","NASDAQ","USD","1.00","USD","-"
"CHMG","CHEMUNG FINANCIAL CORP","Financials","Equity","4,549,973.85","0.01","4,549,973.85","90,045.00","50.53","United States","NASDAQ","USD","1.00","USD","-"
"VABK","VIRGINIA NATIONAL BANKSHARES CORP","Financials","Equity","4,552,478.28","0.01","4,552,478.28","115,311.00","39.48","United States","NASDAQ","USD","1.00","USD","-"
"CATX","PERSPECTIVE THERAPEUTICS INC","Health Care","Equity","4,539,722.98","0.01","4,539,722.98","1,459,718.00","3.11","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"MYFW","FIRST WESTERN FINANCIAL INC","Financials","Equity","4,524,172.80","0.01","4,524,172.80","201,972.00","22.40","United States","NASDAQ","USD","1.00","USD","-"
"LE","LAND END INC","Consumer Discretionary","Equity","4,505,977.08","0.01","4,505,977.08","287,738.00","15.66","United States","NASDAQ","USD","1.00","USD","-"
"ALLO","ALLOGENE THERAPEUTICS INC","Health Care","Equity","4,501,382.76","0.01","4,501,382.76","3,572,526.00","1.26","United States","NASDAQ","USD","1.00","USD","-"
"OVLY","OAK VALLEY BANCORP","Financials","Equity","4,503,739.02","0.01","4,503,739.02","172,293.00","26.14","United States","NASDAQ","USD","1.00","USD","-"
"CHRS","COHERUS ONCOLOGY INC","Health Care","Equity","4,483,261.38","0.01","4,483,261.38","2,576,587.00","1.74","United States","NASDAQ","USD","1.00","USD","-"
"ONTF","ON24 INC","Information Technology","Equity","4,462,914.48","0.01","4,462,914.48","808,499.00","5.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MFIN","MEDALLION FINANCIAL CORP","Financials","Equity","4,458,429.72","0.01","4,458,429.72","449,892.00","9.91","United States","NASDAQ","USD","1.00","USD","-"
"EVCM","EVERCOMMERCE INC","Information Technology","Equity","4,462,023.28","0.01","4,462,023.28","390,037.00","11.44","United States","NASDAQ","USD","1.00","USD","-"
"PRTH","PRIORITY TECHNOLOGY HOLDINGS INC","Financials","Equity","4,445,244.16","0.01","4,445,244.16","613,984.00","7.24","United States","NASDAQ","USD","1.00","USD","-"
"VEL","VELOCITY FINANCIAL INC","Financials","Equity","4,431,888.70","0.01","4,431,888.70","245,534.00","18.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"USCB","USCB FINANCIAL HOLDINGS INC CLASS","Financials","Equity","4,407,515.10","0.01","4,407,515.10","252,435.00","17.46","United States","NASDAQ","USD","1.00","USD","-"
"AVR","ANTERIS TECHNOLOGIES GLOBAL CORP","Health Care","Equity","4,409,509.85","0.01","4,409,509.85","694,411.00","6.35","United States","NASDAQ","USD","1.00","USD","-"
"WEST","WESTROCK COFFEE","Consumer Staples","Equity","4,378,457.90","0.01","4,378,457.90","850,186.00","5.15","United States","NASDAQ","USD","1.00","USD","-"
"LFCR","LIFECORE BIOMEDICAL INC","Health Care","Equity","4,365,276.76","0.01","4,365,276.76","645,751.00","6.76","United States","NASDAQ","USD","1.00","USD","-"
"EB","EVENTBRITE CLASS A INC","Communication","Equity","4,355,434.05","0.01","4,355,434.05","1,869,285.00","2.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SEG","SEAPORT ENTERTAINMENT GROUP INC","Real Estate","Equity","4,338,916.20","0.01","4,338,916.20","179,220.00","24.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ONEW","ONEWATER MARINE CLASS A INC","Consumer Discretionary","Equity","4,341,245.30","0.01","4,341,245.30","274,415.00","15.82","United States","NASDAQ","USD","1.00","USD","-"
"INBK","FIRST INTERNET BANCORP","Financials","Equity","4,328,621.04","0.01","4,328,621.04","199,844.00","21.66","United States","NASDAQ","USD","1.00","USD","-"
"NKSH","NATIONAL BANKSHARES INC","Financials","Equity","4,321,319.50","0.01","4,321,319.50","148,550.00","29.09","United States","NASDAQ","USD","1.00","USD","-"
"BLFY","BLUE FOUNDRY BANCORP","Financials","Equity","4,288,970.88","0.01","4,288,970.88","501,048.00","8.56","United States","NASDAQ","USD","1.00","USD","-"
"INSG","INSEEGO CORP","Information Technology","Equity","4,293,048.56","0.01","4,293,048.56","292,442.00","14.68","United States","NASDAQ","USD","1.00","USD","-"
"STXS","STEREOTAXIS INC","Health Care","Equity","4,286,659.10","0.01","4,286,659.10","1,405,462.00","3.05","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"BELFA","BEL FUSE INC CLASS A","Information Technology","Equity","4,278,281.38","0.01","4,278,281.38","33,629.00","127.22","United States","NASDAQ","USD","1.00","USD","-"
"BRT","BRT APARTMENTS CORP","Real Estate","Equity","4,266,657.48","0.01","4,266,657.48","285,969.00","14.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KINS","KINGSTONE COMPANIES INC","Financials","Equity","4,246,694.52","0.01","4,246,694.52","284,631.00","14.92","United States","NASDAQ","USD","1.00","USD","-"
"NPB","NORTHPOINTE BANCSHARES INC","Financials","Equity","4,235,230.65","0.01","4,235,230.65","251,349.00","16.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FRGE","FORGE GLOBAL HOLDINGS INC","Financials","Equity","4,217,159.93","0.01","4,217,159.93","252,979.00","16.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INR","INFINITY NATURAL RESOURCES INC CLA","Energy","Equity","4,205,314.96","0.01","4,205,314.96","358,204.00","11.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"QUAD","QUAD GRAPHICS INC CLASS A","Industrials","Equity","4,206,828.00","0.01","4,206,828.00","738,040.00","5.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MXCT","MAXCYTE INC","Health Care","Equity","4,202,624.25","0.01","4,202,624.25","2,457,675.00","1.71","United States","NASDAQ","USD","1.00","USD","-"
"TRDA","ENTRADA THERAPEUTICS INC","Health Care","Equity","4,194,076.56","0.01","4,194,076.56","659,446.00","6.36","United States","NASDAQ","USD","1.00","USD","-"
"TARA","PROTARA THERAPEUTICS INC","Health Care","Equity","4,164,744.60","0.01","4,164,744.60","771,249.00","5.40","United States","NASDAQ","USD","1.00","USD","-"
"TNXP","TONIX PHARMACEUTICALS HOLDING CORP","Health Care","Equity","4,156,975.80","0.01","4,156,975.80","211,014.00","19.70","United States","NASDAQ","USD","1.00","USD","-"
"HLLY","HOLLEY INC","Consumer Discretionary","Equity","4,162,440.72","0.01","4,162,440.72","1,430,392.00","2.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WNEB","WESTERN NEW ENGLAND BANCORP INC","Financials","Equity","4,129,299.46","0.01","4,129,299.46","369,347.00","11.18","United States","NASDAQ","USD","1.00","USD","-"
"BPRN","PRINCETON BANCORP INC","Financials","Equity","4,125,666.00","0.01","4,125,666.00","134,168.00","30.75","United States","NASDAQ","USD","1.00","USD","-"
"CCRD","CORECARD CORP","Information Technology","Equity","4,107,547.68","0.01","4,107,547.68","146,908.00","27.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TBI","TRUEBLUE INC","Industrials","Equity","4,087,185.48","0.01","4,087,185.48","720,844.00","5.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CTRN","CITI TRENDS INC","Consumer Discretionary","Equity","4,086,095.18","0.01","4,086,095.18","113,914.00","35.87","United States","NASDAQ","USD","1.00","USD","-"
"AIRS","AIRSCULPT TECHNOLOGIES INC","Health Care","Equity","4,035,529.89","0.01","4,035,529.89","411,369.00","9.81","United States","NASDAQ","USD","1.00","USD","-"
"PINE","ALPINE INCOME PROPERTY TRUST INC","Real Estate","Equity","4,018,656.60","0.01","4,018,656.60","292,905.00","13.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WEYS","WEYCO GROUP INC","Consumer Discretionary","Equity","4,002,104.42","0.01","4,002,104.42","134,389.00","29.78","United States","NASDAQ","USD","1.00","USD","-"
"TRAK","REPOSITRAK INC","Information Technology","Equity","3,985,073.60","0.01","3,985,073.60","264,965.00","15.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FATE","FATE THERAPEUTICS INC","Health Care","Equity","3,961,901.34","0.01","3,961,901.34","2,589,478.00","1.53","United States","NASDAQ","USD","1.00","USD","-"
"TTGT","TECHTARGET INC","Communication","Equity","3,960,434.12","0.01","3,960,434.12","675,842.00","5.86","United States","NASDAQ","USD","1.00","USD","-"
"TTSH","TILE SHOP HOLDINGS INC","Consumer Discretionary","Equity","3,949,504.11","0.01","3,949,504.11","635,991.00","6.21","United States","NASDAQ","USD","1.00","USD","-"
"FRAF","FRANKLIN FINANCIAL SERVICES CORP","Financials","Equity","3,942,140.40","0.01","3,942,140.40","88,488.00","44.55","United States","NASDAQ","USD","1.00","USD","-"
"VOXR","VOX ROYALTY CORP","Materials","Equity","3,916,636.80","0.01","3,916,636.80","950,640.00","4.12","Canada","NASDAQ","USD","1.00","USD","-"
"ALMU","AELUMA INC","Information Technology","Equity","3,919,410.84","0.01","3,919,410.84","242,238.00","16.18","United States","NASDAQ","USD","1.00","USD","-"
"BHR","BRAEMAR HOTELS RESORTS INC","Real Estate","Equity","3,901,583.77","0.01","3,901,583.77","1,506,403.00","2.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ARAY","ACCURAY INC","Health Care","Equity","3,903,850.72","0.01","3,903,850.72","2,424,752.00","1.61","United States","NASDAQ","USD","1.00","USD","-"
"GCBC","GREENE COUNTY BANCORP INC","Financials","Equity","3,884,670.16","0.01","3,884,670.16","175,064.00","22.19","United States","NASDAQ","USD","1.00","USD","-"
"OLPX","OLAPLEX HOLDINGS INC","Consumer Staples","Equity","3,871,203.57","0.01","3,871,203.57","3,308,721.00","1.17","United States","NASDAQ","USD","1.00","USD","-"
"SATL","SATELLOGIC INC CLASS A","Industrials","Equity","3,874,434.80","0.01","3,874,434.80","1,670,015.00","2.32","United States","NASDAQ","USD","1.00","USD","-"
"OABI","OMNIAB INC","Health Care","Equity","3,876,305.84","0.01","3,876,305.84","2,335,124.00","1.66","United States","NASDAQ","USD","1.00","USD","-"
"ALTI","ALTI GLOBAL INC CLASS A","Financials","Equity","3,858,617.32","0.01","3,858,617.32","994,489.00","3.88","United States","NASDAQ","USD","1.00","USD","-"
"NC","NACCO INDUSTRIES INC CLASS A","Energy","Equity","3,859,235.20","0.01","3,859,235.20","88,030.00","43.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DMRC","DIGIMARC CORP","Information Technology","Equity","3,826,811.04","0.01","3,826,811.04","383,448.00","9.98","United States","NASDAQ","USD","1.00","USD","-"
"SEVN","SEVEN HILLS REALTY TRUST","Financials","Equity","3,827,202.40","0.01","3,827,202.40","362,768.00","10.55","United States","NASDAQ","USD","1.00","USD","-"
"PEBK","PEOPLES BANCORP OF NORTH CAROLINA","Financials","Equity","3,809,767.50","0.01","3,809,767.50","120,945.00","31.50","United States","NASDAQ","USD","1.00","USD","-"
"CVRX","CVRX INC","Health Care","Equity","3,814,949.01","0.01","3,814,949.01","378,843.00","10.07","United States","NASDAQ","USD","1.00","USD","-"
"RMAX","RE MAX HOLDINGS INC CLASS A","Real Estate","Equity","3,815,003.07","0.01","3,815,003.07","453,627.00","8.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ELMD","ELECTROMED INC","Health Care","Equity","3,807,372.66","0.01","3,807,372.66","153,647.00","24.78","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"LAW","CS DISCO INC","Information Technology","Equity","3,789,427.08","0.01","3,789,427.08","625,318.00","6.06","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MG","MISTRAS GROUP INC","Industrials","Equity","3,763,934.25","0.01","3,763,934.25","390,045.00","9.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KRMD","KORU MEDICAL SYSTEMS INC","Health Care","Equity","3,744,716.13","0.01","3,744,716.13","893,727.00","4.19","United States","NASDAQ","USD","1.00","USD","-"
"LZM","LIFEZONE METALS LTD","Materials","Equity","3,724,509.09","0.01","3,724,509.09","688,449.00","5.41","Isle of Man","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NRC","NATIONAL RESEARCH CORP","Health Care","Equity","3,706,794.00","0.01","3,706,794.00","306,600.00","12.09","United States","NASDAQ","USD","1.00","USD","-"
"PAL","PROFICIENT AUTO LOGISTICS INC","Industrials","Equity","3,669,913.52","0.01","3,669,913.52","540,488.00","6.79","United States","NASDAQ","USD","1.00","USD","-"
"CMT","CORE MOLDING TECHNOLOGIES INC","Materials","Equity","3,674,027.60","0.01","3,674,027.60","195,427.00","18.80","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"RGCO","RGC RESOURCES INC","Utilities","Equity","3,667,968.17","0.01","3,667,968.17","171,641.00","21.37","United States","NASDAQ","USD","1.00","USD","-"
"BNED","BARNES AND NOBLE EDUCATION INC","Consumer Discretionary","Equity","3,669,089.60","0.01","3,669,089.60","392,416.00","9.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SKIN","BEAUTY HEALTH COMPANY CLASS A CLAS","Consumer Staples","Equity","3,631,706.86","0.01","3,631,706.86","2,710,229.00","1.34","United States","NASDAQ","USD","1.00","USD","-"
"SSP","EW SCRIPPS CLASS A","Communication","Equity","3,613,843.98","0.01","3,613,843.98","1,551,006.00","2.33","United States","NASDAQ","USD","1.00","USD","-"
"RGP","RESOURCES CONNECTION INC","Industrials","Equity","3,615,172.47","0.01","3,615,172.47","819,767.00","4.41","United States","NASDAQ","USD","1.00","USD","-"
"CURI","CURIOSITYSTREAM INC CLASS A","Communication","Equity","3,619,455.40","0.01","3,619,455.40","802,540.00","4.51","United States","NASDAQ","USD","1.00","USD","-"
"AMBQ","AMBIQ MICRO INC","Information Technology","Equity","3,605,255.62","0.01","3,605,255.62","112,982.00","31.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BBCP","CONCRETE PUMPING HOLDINGS INC","Industrials","Equity","3,587,219.38","0.01","3,587,219.38","537,814.00","6.67","United States","NASDAQ","USD","1.00","USD","-"
"RSVR","RESERVOIR MEDIA INC","Communication","Equity","3,581,598.54","0.01","3,581,598.54","466,962.00","7.67","United States","NASDAQ","USD","1.00","USD","-"
"BOOM","DMC GLOBAL INC","Energy","Equity","3,554,868.40","0.01","3,554,868.40","468,980.00","7.58","United States","NASDAQ","USD","1.00","USD","-"
"PANL","PANGAEA LOGISTICS SOLUTIONS LTD","Industrials","Equity","3,540,321.60","0.01","3,540,321.60","737,567.00","4.80","United States","NASDAQ","USD","1.00","USD","-"
